0.2301, -0.1785, -0.1174, 0.1238, 0.0162, -0.2344, 0.1416, 0.2390
0.2311, -0.1795, -0.1183, 0.1229, 0.0172, -0.2353, 0.1406, 0.2381
0.2320, -0.1804, -0.1192, 0.1219, 0.0181, -0.2363, 0.1397, 0.2371
0.2329, -0.1814, -0.1201, 0.1210, 0.0191, -0.2373, 0.1388, 0.2362
0.2338, -0.1823, -0.1209, 0.1200, 0.0200, -0.2382, 0.1380, 0.2352
0.2347, -0.1832, -0.1218, 0.1191, 0.0209, -0.2391, 0.1371, 0.2343
0.2356, -0.1842, -0.1226, 0.1182, 0.0219, -0.2400, 0.1363, 0.2334
0.2365, -0.1851, -0.1234, 0.1173, 0.0228, -0.2409, 0.1355, 0.2325
0.2374, -0.1860, -0.1242, 0.1163, 0.0237, -0.2419, 0.1347, 0.2316
0.2383, -0.1869, -0.1250, 0.1154, 0.0246, -0.2428, 0.1339, 0.2307
0.2392, -0.1878, -0.1259, 0.1146, 0.0255, -0.2437, 0.1331, 0.2298
0.2401, -0.1887, -0.1267, 0.1137, 0.0264, -0.2446, 0.1322, 0.2289
0.2409, -0.1896, -0.1274, 0.1128, 0.0272, -0.2455, 0.1315, 0.2280
0.2418, -0.1905, -0.1282, 0.1119, 0.0281, -0.2464, 0.1307, 0.2271
0.2426, -0.1914, -0.1290, 0.1109, 0.0290, -0.2473, 0.1299, 0.2262
0.2435, -0.1923, -0.1298, 0.1100, 0.0299, -0.2482, 0.1291, 0.2253
0.2443, -0.1932, -0.1305, 0.1091, 0.0307, -0.2490, 0.1284, 0.2244
0.2451, -0.1941, -0.1313, 0.1082, 0.0316, -0.2499, 0.1276, 0.2235
0.2459, -0.1950, -0.1320, 0.1074, 0.0325, -0.2508, 0.1269, 0.2227
0.2467, -0.1959, -0.1327, 0.1065, 0.0333, -0.2517, 0.1262, 0.2218
0.2474, -0.1968, -0.1334, 0.1056, 0.0342, -0.2526, 0.1255, 0.2209
0.2482, -0.1976, -0.1340, 0.1047, 0.0351, -0.2535, 0.1249, 0.2201
0.2490, -0.1985, -0.1347, 0.1038, 0.0359, -0.2543, 0.1242, 0.2192
0.2497, -0.1994, -0.1354, 0.1029, 0.0367, -0.2552, 0.1235, 0.2183
0.2505, -0.2003, -0.1361, 0.1020, 0.0375, -0.2561, 0.1228, 0.2174
0.2512, -0.2012, -0.1367, 0.1011, 0.0384, -0.2570, 0.1221, 0.2166
0.2519, -0.2021, -0.1373, 0.1003, 0.0392, -0.2579, 0.1215, 0.2157
0.2526, -0.2030, -0.1379, 0.0994, 0.0400, -0.2587, 0.1209, 0.2149
0.2534, -0.2038, -0.1385, 0.0985, 0.0408, -0.2596, 0.1203, 0.2140
0.2541, -0.2047, -0.1392, 0.0977, 0.0415, -0.2604, 0.1196, 0.2132
0.2548, -0.2055, -0.1398, 0.0968, 0.0423, -0.2613, 0.1189, 0.2123
0.2555, -0.2064, -0.1405, 0.0960, 0.0431, -0.2621, 0.1183, 0.2115
0.2562, -0.2072, -0.1411, 0.0952, 0.0439, -0.2629, 0.1177, 0.2107
0.2568, -0.2081, -0.1416, 0.0943, 0.0446, -0.2638, 0.1171, 0.2099
0.2575, -0.2089, -0.1421, 0.0935, 0.0453, -0.2646, 0.1166, 0.2091
0.2581, -0.2097, -0.1426, 0.0927, 0.0460, -0.2654, 0.1161, 0.2083
0.2587, -0.2105, -0.1431, 0.0919, 0.0468, -0.2661, 0.1157, 0.2075
0.2593, -0.2113, -0.1436, 0.0911, 0.0475, -0.2669, 0.1152, 0.2067
0.2599, -0.2120, -0.1440, 0.0903, 0.0481, -0.2677, 0.1147, 0.2059
0.2605, -0.2127, -0.1445, 0.0896, 0.0488, -0.2684, 0.1143, 0.2051
0.2611, -0.2135, -0.1450, 0.0888, 0.0495, -0.2691, 0.1138, 0.2043
0.2616, -0.2142, -0.1455, 0.0880, 0.0502, -0.2698, 0.1133, 0.2036
0.2622, -0.2150, -0.1459, 0.0872, 0.0508, -0.2706, 0.1128, 0.2028
0.2627, -0.2158, -0.1464, 0.0864, 0.0515, -0.2714, 0.1123, 0.2020
0.2632, -0.2166, -0.1468, 0.0856, 0.0521, -0.2721, 0.1119, 0.2013
0.2637, -0.2173, -0.1472, 0.0848, 0.0527, -0.2729, 0.1115, 0.2005
0.2642, -0.2181, -0.1476, 0.0841, 0.0533, -0.2737, 0.1112, 0.1997
0.2647, -0.2189, -0.1480, 0.0833, 0.0539, -0.2745, 0.1108, 0.1990
0.2652, -0.2197, -0.1483, 0.0825, 0.0545, -0.2752, 0.1104, 0.1983
0.2656, -0.2204, -0.1487, 0.0818, 0.0551, -0.2759, 0.1100, 0.1976
0.2660, -0.2211, -0.1491, 0.0811, 0.0556, -0.2766, 0.1097, 0.1969
0.2665, -0.2219, -0.1496, 0.0804, 0.0562, -0.2774, 0.1092, 0.1962
0.2669, -0.2226, -0.1501, 0.0797, 0.0568, -0.2781, 0.1087, 0.1955
0.2673, -0.2234, -0.1506, 0.0789, 0.0573, -0.2788, 0.1082, 0.1948
0.2678, -0.2241, -0.1511, 0.0782, 0.0579, -0.2796, 0.1078, 0.1941
0.2682, -0.2249, -0.1515, 0.0774, 0.0584, -0.2803, 0.1074, 0.1933
0.2685, -0.2257, -0.1518, 0.0766, 0.0590, -0.2811, 0.1071, 0.1926
0.2689, -0.2264, -0.1521, 0.0759, 0.0595, -0.2818, 0.1068, 0.1918
0.2692, -0.2271, -0.1524, 0.0751, 0.0600, -0.2825, 0.1065, 0.1911
0.2696, -0.2279, -0.1527, 0.0744, 0.0605, -0.2832, 0.1061, 0.1904
0.2699, -0.2286, -0.1529, 0.0737, 0.0610, -0.2840, 0.1059, 0.1897
0.2702, -0.2294, -0.1532, 0.0730, 0.0616, -0.2847, 0.1056, 0.1890
0.2705, -0.2301, -0.1534, 0.0723, 0.0620, -0.2854, 0.1054, 0.1884
0.2708, -0.2308, -0.1535, 0.0716, 0.0625, -0.2861, 0.1053, 0.1877
0.2710, -0.2315, -0.1537, 0.0709, 0.0630, -0.2868, 0.1051, 0.1871
0.2713, -0.2322, -0.1539, 0.0703, 0.0634, -0.2874, 0.1049, 0.1865
0.2716, -0.2329, -0.1540, 0.0696, 0.0639, -0.2881, 0.1047, 0.1858
0.2718, -0.2335, -0.1541, 0.0690, 0.0643, -0.2888, 0.1046, 0.1852
0.2721, -0.2342, -0.1543, 0.0683, 0.0648, -0.2894, 0.1044, 0.1846
0.2723, -0.2348, -0.1544, 0.0677, 0.0652, -0.2900, 0.1043, 0.1840
0.2725, -0.2354, -0.1545, 0.0671, 0.0656, -0.2906, 0.1042, 0.1834
0.2727, -0.2361, -0.1545, 0.0665, 0.0660, -0.2912, 0.1042, 0.1828
0.2729, -0.2367, -0.1545, 0.0659, 0.0664, -0.2918, 0.1042, 0.1822
0.2731, -0.2373, -0.1545, 0.0653, 0.0668, -0.2924, 0.1042, 0.1816
0.2732, -0.2379, -0.1545, 0.0647, 0.0671, -0.2930, 0.1042, 0.1811
0.2734, -0.2385, -0.1546, 0.0641, 0.0675, -0.2936, 0.1042, 0.1805
0.2736, -0.2391, -0.1547, 0.0634, 0.0679, -0.2942, 0.1042, 0.1798
0.2737, -0.2398, -0.1546, 0.0628, 0.0683, -0.2948, 0.1042, 0.1792
0.2739, -0.2404, -0.1545, 0.0621, 0.0686, -0.2954, 0.1043, 0.1785
0.2740, -0.2411, -0.1546, 0.0614, 0.0690, -0.2961, 0.1043, 0.1779
0.2741, -0.2418, -0.1545, 0.0607, 0.0694, -0.2967, 0.1043, 0.1772
0.2742, -0.2425, -0.1545, 0.0601, 0.0697, -0.2974, 0.1044, 0.1766
0.2743, -0.2431, -0.1544, 0.0594, 0.0701, -0.2981, 0.1044, 0.1760
0.2744, -0.2438, -0.1543, 0.0587, 0.0705, -0.2987, 0.1046, 0.1753
0.2745, -0.2445, -0.1542, 0.0580, 0.0708, -0.2994, 0.1046, 0.1747
0.2746, -0.2452, -0.1541, 0.0574, 0.0712, -0.3001, 0.1048, 0.1740
0.2747, -0.2459, -0.1540, 0.0567, 0.0716, -0.3007, 0.1049, 0.1733
0.2748, -0.2465, -0.1540, 0.0560, 0.0719, -0.3013, 0.1050, 0.1727
0.2748, -0.2472, -0.1538, 0.0553, 0.0723, -0.3020, 0.1051, 0.1720
0.2749, -0.2479, -0.1536, 0.0547, 0.0727, -0.3026, 0.1053, 0.1714
0.2749, -0.2485, -0.1535, 0.0540, 0.0730, -0.3033, 0.1055, 0.1707
0.2750, -0.2492, -0.1534, 0.0533, 0.0734, -0.3039, 0.1056, 0.1701
0.2750, -0.2499, -0.1533, 0.0526, 0.0738, -0.3046, 0.1057, 0.1694
0.2750, -0.2506, -0.1532, 0.0519, 0.0741, -0.3052, 0.1058, 0.1687
0.2751, -0.2512, -0.1531, 0.0512, 0.0744, -0.3059, 0.1059, 0.1680
0.2751, -0.2520, -0.1530, 0.0505, 0.0748, -0.3066, 0.1060, 0.1673
0.2751, -0.2526, -0.1530, 0.0499, 0.0751, -0.3072, 0.1061, 0.1667
0.2751, -0.2533, -0.1529, 0.0492, 0.0755, -0.3079, 0.1061, 0.1660
0.2751, -0.2540, -0.1528, 0.0485, 0.0759, -0.3086, 0.1062, 0.1654
0.2752, -0.2547, -0.1527, 0.0477, 0.0762, -0.3092, 0.1063, 0.1647
0.2752, -0.2553, -0.1526, 0.0471, 0.0766, -0.3098, 0.1064, 0.1640
0.2752, -0.2560, -0.1524, 0.0464, 0.0769, -0.3104, 0.1066, 0.1634
0.2752, -0.2566, -0.1521, 0.0458, 0.0773, -0.3110, 0.1069, 0.1628
0.2752, -0.2572, -0.1519, 0.0452, 0.0776, -0.3116, 0.1071, 0.1622
0.2752, -0.2578, -0.1518, 0.0446, 0.0780, -0.3122, 0.1072, 0.1616
0.2753, -0.2583, -0.1518, 0.0440, 0.0783, -0.3127, 0.1073, 0.1611
0.2753, -0.2588, -0.1517, 0.0434, 0.0786, -0.3132, 0.1073, 0.1605
0.2754, -0.2593, -0.1516, 0.0428, 0.0789, -0.3137, 0.1075, 0.1599
0.2754, -0.2599, -0.1515, 0.0422, 0.0793, -0.3142, 0.1076, 0.1593
0.2755, -0.2604, -0.1513, 0.0416, 0.0796, -0.3147, 0.1077, 0.1587
0.2755, -0.2609, -0.1512, 0.0410, 0.0800, -0.3152, 0.1079, 0.1581
0.2755, -0.2615, -0.1510, 0.0404, 0.0804, -0.3157, 0.1081, 0.1576
0.2756, -0.2621, -0.1509, 0.0398, 0.0808, -0.3163, 0.1082, 0.1569
0.2758, -0.2626, -0.1507, 0.0392, 0.0813, -0.3168, 0.1084, 0.1564
0.2760, -0.2631, -0.1506, 0.0386, 0.0817, -0.3173, 0.1086, 0.1558
0.2762, -0.2637, -0.1505, 0.0380, 0.0822, -0.3178, 0.1087, 0.1552
0.2763, -0.2642, -0.1503, 0.0374, 0.0827, -0.3183, 0.1089, 0.1546
0.2764, -0.2647, -0.1500, 0.0368, 0.0831, -0.3188, 0.1091, 0.1541
0.2766, -0.2653, -0.1498, 0.0362, 0.0836, -0.3193, 0.1094, 0.1535
0.2767, -0.2658, -0.1496, 0.0356, 0.0840, -0.3199, 0.1095, 0.1529
0.2768, -0.2664, -0.1496, 0.0350, 0.0844, -0.3204, 0.1096, 0.1523
0.2769, -0.2669, -0.1496, 0.0344, 0.0849, -0.3209, 0.1096, 0.1518
0.2770, -0.2674, -0.1496, 0.0338, 0.0853, -0.3214, 0.1096, 0.1512
0.2770, -0.2680, -0.1496, 0.0333, 0.0857, -0.3219, 0.1096, 0.1506
0.2771, -0.2685, -0.1496, 0.0327, 0.0861, -0.3224, 0.1096, 0.1501
0.2771, -0.2690, -0.1495, 0.0322, 0.0865, -0.3229, 0.1096, 0.1496
0.2771, -0.2695, -0.1496, 0.0316, 0.0869, -0.3234, 0.1096, 0.1490
0.2772, -0.2700, -0.1496, 0.0311, 0.0873, -0.3239, 0.1095, 0.1485
0.2772, -0.2706, -0.1497, 0.0305, 0.0877, -0.3244, 0.1095, 0.1480
0.2773, -0.2711, -0.1498, 0.0300, 0.0881, -0.3249, 0.1093, 0.1474
0.2773, -0.2716, -0.1500, 0.0294, 0.0885, -0.3254, 0.1092, 0.1469
0.2774, -0.2722, -0.1500, 0.0289, 0.0890, -0.3259, 0.1091, 0.1464
0.2774, -0.2727, -0.1500, 0.0283, 0.0894, -0.3264, 0.1091, 0.1458
0.2774, -0.2732, -0.1500, 0.0277, 0.0899, -0.3270, 0.1091, 0.1453
0.2774, -0.2738, -0.1499, 0.0272, 0.0903, -0.3275, 0.1092, 0.1448
0.2774, -0.2744, -0.1498, 0.0266, 0.0908, -0.3281, 0.1093, 0.1443
0.2774, -0.2750, -0.1497, 0.0261, 0.0913, -0.3286, 0.1094, 0.1438
0.2774, -0.2755, -0.1496, 0.0255, 0.0917, -0.3292, 0.1095, 0.1432
0.2774, -0.2761, -0.1495, 0.0249, 0.0922, -0.3297, 0.1096, 0.1427
0.2774, -0.2767, -0.1494, 0.0243, 0.0927, -0.3302, 0.1097, 0.1421
0.2775, -0.2772, -0.1492, 0.0238, 0.0932, -0.3308, 0.1099, 0.1416
0.2775, -0.2778, -0.1491, 0.0232, 0.0937, -0.3313, 0.1100, 0.1410
0.2775, -0.2784, -0.1489, 0.0225, 0.0942, -0.3319, 0.1101, 0.1404
0.2775, -0.2789, -0.1488, 0.0219, 0.0947, -0.3324, 0.1102, 0.1399
0.2776, -0.2795, -0.1487, 0.0213, 0.0952, -0.3330, 0.1103, 0.1393
0.2776, -0.2801, -0.1486, 0.0207, 0.0957, -0.3336, 0.1104, 0.1387
0.2776, -0.2807, -0.1485, 0.0201, 0.0963, -0.3341, 0.1105, 0.1381
0.2776, -0.2813, -0.1483, 0.0194, 0.0968, -0.3347, 0.1106, 0.1375
0.2777, -0.2819, -0.1480, 0.0188, 0.0974, -0.3353, 0.1109, 0.1369
0.2778, -0.2825, -0.1478, 0.0182, 0.0979, -0.3358, 0.1111, 0.1363
0.2779, -0.2831, -0.1476, 0.0175, 0.0985, -0.3364, 0.1114, 0.1357
0.2780, -0.2836, -0.1474, 0.0169, 0.0991, -0.3369, 0.1115, 0.1351
0.2781, -0.2842, -0.1471, 0.0162, 0.0996, -0.3375, 0.1118, 0.1344
0.2782, -0.2848, -0.1468, 0.0155, 0.1003, -0.3380, 0.1120, 0.1338
0.2783, -0.2854, -0.1468, 0.0149, 0.1008, -0.3386, 0.1121, 0.1332
0.2783, -0.2860, -0.1466, 0.0143, 0.1014, -0.3391, 0.1123, 0.1326
0.2785, -0.2866, -0.1465, 0.0136, 0.1020, -0.3397, 0.1124, 0.1319
0.2786, -0.2872, -0.1463, 0.0130, 0.1027, -0.3403, 0.1126, 0.1313
0.2788, -0.2877, -0.1461, 0.0123, 0.1034, -0.3409, 0.1127, 0.1307
0.2789, -0.2883, -0.1458, 0.0116, 0.1040, -0.3414, 0.1131, 0.1300
0.2791, -0.2889, -0.1454, 0.0110, 0.1047, -0.3420, 0.1135, 0.1294
0.2793, -0.2895, -0.1449, 0.0104, 0.1054, -0.3425, 0.1139, 0.1288
0.2794, -0.2900, -0.1445, 0.0098, 0.1061, -0.3430, 0.1143, 0.1282
0.2796, -0.2906, -0.1442, 0.0092, 0.1068, -0.3436, 0.1146, 0.1277
0.2797, -0.2911, -0.1439, 0.0086, 0.1075, -0.3441, 0.1150, 0.1271
0.2797, -0.2917, -0.1434, 0.0080, 0.1081, -0.3447, 0.1154, 0.1266
0.2798, -0.2924, -0.1430, 0.0074, 0.1088, -0.3453, 0.1158, 0.1260
0.2798, -0.2930, -0.1427, 0.0068, 0.1095, -0.3459, 0.1161, 0.1255
0.2799, -0.2937, -0.1424, 0.0062, 0.1102, -0.3465, 0.1164, 0.1250
0.2800, -0.2943, -0.1422, 0.0056, 0.1109, -0.3471, 0.1167, 0.1244
0.2801, -0.2950, -0.1419, 0.0050, 0.1116, -0.3478, 0.1170, 0.1239
0.2802, -0.2956, -0.1416, 0.0044, 0.1123, -0.3484, 0.1173, 0.1233
0.2804, -0.2962, -0.1414, 0.0038, 0.1130, -0.3490, 0.1175, 0.1227
0.2805, -0.2969, -0.1411, 0.0032, 0.1137, -0.3496, 0.1178, 0.1222
0.2806, -0.2975, -0.1409, 0.0025, 0.1145, -0.3502, 0.1181, 0.1216
0.2809, -0.2981, -0.1406, 0.0019, 0.1153, -0.3508, 0.1184, 0.1210
0.2811, -0.2988, -0.1402, 0.0012, 0.1162, -0.3514, 0.1188, 0.1204
0.2813, -0.2994, -0.1399, 0.0006, 0.1170, -0.3520, 0.1191, 0.1198
0.2815, -0.3000, -0.1395, -0.0001, 0.1178, -0.3526, 0.1195, 0.1192
0.2818, -0.3006, -0.1392, -0.0007, 0.1187, -0.3532, 0.1198, 0.1185
0.2822, -0.3012, -0.1389, -0.0014, 0.1197, -0.3538, 0.1201, 0.1179
0.2825, -0.3018, -0.1387, -0.0021, 0.1206, -0.3543, 0.1204, 0.1173
0.2829, -0.3024, -0.1383, -0.0028, 0.1215, -0.3549, 0.1207, 0.1166
0.2833, -0.3030, -0.1379, -0.0034, 0.1225, -0.3554, 0.1211, 0.1160
0.2837, -0.3036, -0.1375, -0.0041, 0.1235, -0.3560, 0.1215, 0.1154
0.2841, -0.3042, -0.1372, -0.0048, 0.1244, -0.3566, 0.1218, 0.1148
0.2845, -0.3048, -0.1370, -0.0054, 0.1254, -0.3571, 0.1220, 0.1141
0.2849, -0.3053, -0.1367, -0.0061, 0.1263, -0.3577, 0.1223, 0.1135
0.2853, -0.3059, -0.1363, -0.0067, 0.1273, -0.3583, 0.1226, 0.1129
0.2858, -0.3066, -0.1360, -0.0074, 0.1283, -0.3588, 0.1229, 0.1123
0.2863, -0.3072, -0.1356, -0.0081, 0.1293, -0.3595, 0.1233, 0.1116
0.2868, -0.3078, -0.1352, -0.0087, 0.1304, -0.3601, 0.1237, 0.1109
0.2874, -0.3085, -0.1347, -0.0094, 0.1314, -0.3607, 0.1241, 0.1103
0.2879, -0.3091, -0.1343, -0.0100, 0.1325, -0.3613, 0.1245, 0.1097
0.2884, -0.3097, -0.1338, -0.0107, 0.1335, -0.3618, 0.1249, 0.1091
0.2890, -0.3103, -0.1334, -0.0112, 0.1345, -0.3624, 0.1253, 0.1085
0.2895, -0.3108, -0.1330, -0.0118, 0.1355, -0.3629, 0.1257, 0.1080
0.2901, -0.3114, -0.1326, -0.0123, 0.1366, -0.3635, 0.1260, 0.1074
0.2907, -0.3120, -0.1323, -0.0129, 0.1376, -0.3640, 0.1262, 0.1069
0.2913, -0.3126, -0.1322, -0.0135, 0.1386, -0.3646, 0.1263, 0.1063
0.2919, -0.3131, -0.1320, -0.0141, 0.1397, -0.3652, 0.1265, 0.1057
0.2925, -0.3137, -0.1319, -0.0148, 0.1408, -0.3657, 0.1265, 0.1051
0.2931, -0.3143, -0.1319, -0.0154, 0.1420, -0.3663, 0.1266, 0.1045
0.2938, -0.3150, -0.1318, -0.0160, 0.1431, -0.3669, 0.1266, 0.1039
0.2944, -0.3156, -0.1318, -0.0167, 0.1443, -0.3675, 0.1265, 0.1032
0.2950, -0.3162, -0.1318, -0.0173, 0.1455, -0.3681, 0.1265, 0.1026
0.2957, -0.3168, -0.1316, -0.0180, 0.1467, -0.3687, 0.1266, 0.1020
0.2963, -0.3175, -0.1313, -0.0187, 0.1479, -0.3693, 0.1269, 0.1013
0.2971, -0.3181, -0.1309, -0.0194, 0.1492, -0.3700, 0.1274, 0.1007
0.2978, -0.3188, -0.1304, -0.0200, 0.1504, -0.3706, 0.1278, 0.1000
0.2985, -0.3194, -0.1299, -0.0207, 0.1517, -0.3712, 0.1283, 0.0994
0.2993, -0.3200, -0.1295, -0.0214, 0.1530, -0.3718, 0.1287, 0.0987
0.3001, -0.3206, -0.1292, -0.0221, 0.1542, -0.3723, 0.1290, 0.0981
0.3009, -0.3212, -0.1289, -0.0228, 0.1555, -0.3729, 0.1293, 0.0974
0.3018, -0.3217, -0.1286, -0.0234, 0.1569, -0.3734, 0.1295, 0.0967
0.3026, -0.3224, -0.1283, -0.0241, 0.1582, -0.3740, 0.1298, 0.0961
0.3035, -0.3230, -0.1280, -0.0248, 0.1596, -0.3746, 0.1301, 0.0954
0.3043, -0.3236, -0.1276, -0.0255, 0.1609, -0.3752, 0.1305, 0.0948
0.3051, -0.3242, -0.1271, -0.0261, 0.1621, -0.3758, 0.1309, 0.0942
0.3059, -0.3248, -0.1266, -0.0268, 0.1634, -0.3764, 0.1314, 0.0936
0.3066, -0.3255, -0.1261, -0.0274, 0.1648, -0.3771, 0.1319, 0.0930
0.3073, -0.3262, -0.1256, -0.0281, 0.1661, -0.3778, 0.1324, 0.0924
0.3081, -0.3269, -0.1251, -0.0287, 0.1675, -0.3784, 0.1329, 0.0918
0.3089, -0.3276, -0.1246, -0.0294, 0.1688, -0.3791, 0.1333, 0.0912
0.3098, -0.3282, -0.1242, -0.0300, 0.1702, -0.3797, 0.1337, 0.0905
0.3108, -0.3288, -0.1237, -0.0307, 0.1716, -0.3803, 0.1342, 0.0899
0.3117, -0.3294, -0.1232, -0.0314, 0.1730, -0.3808, 0.1346, 0.0892
0.3127, -0.3300, -0.1227, -0.0321, 0.1744, -0.3814, 0.1351, 0.0886
0.3137, -0.3306, -0.1222, -0.0328, 0.1758, -0.3820, 0.1355, 0.0879
0.3148, -0.3312, -0.1219, -0.0335, 0.1772, -0.3826, 0.1358, 0.0872
0.3158, -0.3318, -0.1217, -0.0343, 0.1786, -0.3832, 0.1361, 0.0865
0.3168, -0.3325, -0.1215, -0.0350, 0.1800, -0.3838, 0.1362, 0.0858
0.3178, -0.3330, -0.1214, -0.0357, 0.1813, -0.3844, 0.1363, 0.0851
0.3188, -0.3336, -0.1214, -0.0364, 0.1827, -0.3849, 0.1363, 0.0845
0.3200, -0.3341, -0.1212, -0.0370, 0.1841, -0.3854, 0.1366, 0.0839
0.3211, -0.3346, -0.1210, -0.0376, 0.1855, -0.3859, 0.1367, 0.0832
0.3223, -0.3351, -0.1209, -0.0383, 0.1869, -0.3863, 0.1368, 0.0826
0.3234, -0.3355, -0.1209, -0.0389, 0.1883, -0.3868, 0.1368, 0.0820
0.3246, -0.3360, -0.1208, -0.0395, 0.1896, -0.3872, 0.1369, 0.0814
0.3259, -0.3364, -0.1208, -0.0401, 0.1911, -0.3876, 0.1369, 0.0808
0.3272, -0.3368, -0.1208, -0.0407, 0.1925, -0.3880, 0.1369, 0.0802
0.3285, -0.3372, -0.1206, -0.0413, 0.1940, -0.3884, 0.1370, 0.0796
0.3298, -0.3376, -0.1205, -0.0419, 0.1954, -0.3887, 0.1371, 0.0790
0.3311, -0.3380, -0.1204, -0.0425, 0.1969, -0.3891, 0.1372, 0.0784
0.3323, -0.3384, -0.1202, -0.0431, 0.1984, -0.3895, 0.1373, 0.0778
0.3335, -0.3388, -0.1201, -0.0437, 0.1998, -0.3899, 0.1374, 0.0772
0.3347, -0.3392, -0.1200, -0.0443, 0.2012, -0.3904, 0.1375, 0.0766
0.3360, -0.3397, -0.1199, -0.0449, 0.2026, -0.3908, 0.1376, 0.0760
0.3372, -0.3401, -0.1200, -0.0454, 0.2039, -0.3912, 0.1375, 0.0755
0.3385, -0.3405, -0.1201, -0.0460, 0.2053, -0.3916, 0.1375, 0.0749
0.3397, -0.3409, -0.1202, -0.0465, 0.2066, -0.3920, 0.1373, 0.0743
0.3410, -0.3413, -0.1205, -0.0471, 0.2079, -0.3924, 0.1370, 0.0738
0.3422, -0.3417, -0.1208, -0.0476, 0.2093, -0.3927, 0.1368, 0.0732
0.3435, -0.3421, -0.1210, -0.0482, 0.2106, -0.3931, 0.1365, 0.0726
0.3448, -0.3424, -0.1214, -0.0488, 0.2120, -0.3934, 0.1361, 0.0720
0.3461, -0.3427, -0.1218, -0.0493, 0.2134, -0.3936, 0.1357, 0.0714
0.3475, -0.3429, -0.1222, -0.0499, 0.2147, -0.3939, 0.1353, 0.0708
0.3488, -0.3432, -0.1225, -0.0505, 0.2161, -0.3941, 0.1350, 0.0701
0.3502, -0.3435, -0.1228, -0.0511, 0.2175, -0.3944, 0.1346, 0.0695
0.3516, -0.3438, -0.1231, -0.0517, 0.2190, -0.3947, 0.1344, 0.0689
0.3530, -0.3441, -0.1234, -0.0523, 0.2204, -0.3950, 0.1340, 0.0683
0.3543, -0.3444, -0.1235, -0.0529, 0.2218, -0.3953, 0.1339, 0.0677
0.3555, -0.3448, -0.1236, -0.0535, 0.2232, -0.3956, 0.1338, 0.0671
0.3567, -0.3451, -0.1236, -0.0540, 0.2245, -0.3960, 0.1338, 0.0665
0.3580, -0.3455, -0.1237, -0.0546, 0.2259, -0.3963, 0.1337, 0.0660
0.3592, -0.3459, -0.1238, -0.0551, 0.2273, -0.3967, 0.1336, 0.0655
0.3605, -0.3463, -0.1239, -0.0557, 0.2287, -0.3970, 0.1335, 0.0649
0.3618, -0.3466, -0.1239, -0.0562, 0.2301, -0.3974, 0.1335, 0.0643
0.3630, -0.3471, -0.1239, -0.0568, 0.2314, -0.3978, 0.1334, 0.0638
0.3642, -0.3475, -0.1240, -0.0573, 0.2328, -0.3982, 0.1334, 0.0632
0.3654, -0.3479, -0.1239, -0.0579, 0.2342, -0.3986, 0.1334, 0.0627
